City,Location,Bedrooms,Bathrooms,Toilets,Price
ESTATE,NYAYO,3 beds,3 baths,3 Toilets,"30,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"13,000"
Katani,Syokimau,1 beds,1 baths,1 Toilets,"7,000"
TWO,JAMUHURI,2 beds,2 baths,2 Toilets,"25,000"
Phase,Buruburu,2 beds,2 baths,2 Toilets,"20,000"
Valley,Spring,3 beds,3 baths,3 Toilets,"30,000"
mara,Donholm,2 beds,2 baths,2 Toilets,"18,500"
mara,Donholm,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"6,000"
Kabete,Lower,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Fedha,2 beds,1 baths,1 Toilets,"13,000"
C,South,3 beds,3 baths,2 Toilets,"40,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Langata,beds,1 baths,1 Toilets,"7,000"
Ngumo,Ngumo,beds,1 baths,1 Toilets,"6,500"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"19,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,500,000"
Nairobi,Kilimani,2 beds,2 baths,2 Toilets,"5,500,000"
Nairobi,Kileleshwa,2 beds,2 baths,2 Toilets,"5,500,000"
Nairobi,Lavington,2 beds,2 baths,2 Toilets,"5,500,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"6,200,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"6,200,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"6,200,000"
Rd,Ngong,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Kasarani,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Kasarani,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"8,000,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"8,000,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"8,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,300,000"
Nairobi,Kileleshwa,3 beds,2 baths,2 Toilets,"65,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,300,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,300,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"5,000,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"15,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Kilimani,2 beds,1 baths, Toilets,"40,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"8,000"
Westlands,Brookside,1 beds,1 baths,1 Toilets,"75,000"
Nairobi,Jamhuri,1 beds, baths, Toilets,"13,000"
Nairobi,Karen,3 beds,2 baths,2 Toilets,"45,000"
Nairobi,Loresho,3 beds,2 baths,2 Toilets,"45,000"
road,Ngong,1 beds,1 baths,1 Toilets,"13,000"
Area,Roysambu,1 beds,1 baths,1 Toilets,"7,000"
North,Dagoretti,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"12,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"7,000"
ESTATE,THOME,3 beds,3 baths,3 Toilets,"40,000"
avenue,Gandhi,3 beds,3 baths,3 Toilets,"40,000"
Madaraka,STRATHMORE,1 beds,1 baths,1 Toilets,"13,000"
Mazuri,Maji,2 beds,1 baths,1 Toilets,"15,000"
Donholm,DONHOLM,2 beds,2 baths,2 Toilets,"14,000"
AVENUE,3RD,2 beds,2 baths,2 Toilets,"30,000"
Nairobi,Kileleshwa,2 beds,1 baths,1 Toilets,"43,000"
Nairobi,Ruaka,2 beds,2 baths,2 Toilets,"19,000"
Rd,Ngong,3 beds,3 baths, Toilets,"85,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Pangani,2 beds,2 baths,2 Toilets,"25,000"
North,Dagoretti,1 beds,1 baths,1 Toilets,"5,000"
Rd,Ngong,3 beds,2 baths, Toilets,"92,000"
West,Kahawa,2 beds,3 baths,3 Toilets,"20,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"20,000"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"8,500"
GATE,GOLDEN,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"5,500"
Komarock,Komarock,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"25,000"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Utawala,2 beds,2 baths, Toilets,"15,000"
Nairobi,Buruburu,2 beds,2 baths, Toilets,"17,500"
Nairobi,Ngara,beds, baths, Toilets,"6,500"
Rd,Ngong,1 beds,1 baths, Toilets,"12,500"
Nairobi,Thome,1 beds,1 baths, Toilets,"12,500"
View,Mountain,beds, baths, Toilets,"6,500"
Daima,Imara,2 beds,2 baths, Toilets,"19,500"
Nairobi,Utawala,3 beds,2 baths, Toilets,"20,500"
Nairobi,Kasarani,2 beds,2 baths, Toilets,"17,000"
Sukari,Kahawa,beds, baths, Toilets,"6,500"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"11,000"
close,Westlands,2 beds,2 baths,2 Toilets,"36,000"
Pangani,PANGANI,2 beds,2 baths,2 Toilets,"18,000"
Parklands,PARKLANDS,1 beds,1 baths,1 Toilets,"12,000"
Embakasi,EMBAKASI,1 beds,1 baths,1 Toilets,"12,000"
Embakasi,EMBAKASI,3 beds,2 baths,2 Toilets,"25,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"17,000"
view,Mountain,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Karen,beds, baths, Toilets,"7,500"
Ruaka,Ruaka,1 beds,1 baths,1 Toilets,"6,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Kasarani,KASARANI,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Kileleshwa,3 beds,2 baths,2 Toilets,"80,000"
Road,Statehouse,2 beds,2 baths,2 Toilets,"85,000"
Nairobi,Ruaka,beds, baths, Toilets,"6,000"
Nairobi,Ruaraka,1 beds, baths, Toilets,"10,000"
SHAPARA,OLE,3 beds,3 baths,3 Toilets,"40,000"
Roysambu,Roysambu,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"15,000"
Syokimau,Syokimau,1 beds,1 baths,1 Toilets,"6,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"15,000,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"25,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"25,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"25,000,000"
View,Mountain,1 beds,1 baths,1 Toilets,"10,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"7,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"18,500"
Nairobi,Kilimani,3 beds,3 baths,3 Toilets,"100,000"
Buruburu,Buruburu,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"50,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"50,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"53,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"55,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"55,000,000"
Nairobi,Donholm,1 beds, baths, Toilets,"6,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"60,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"65,000,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"70,000,000"
Nairobi,Pangani,1 beds, baths, Toilets,"6,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"75,000,000"
Nairobi,Ngara,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Lavington,5 beds,6 baths,6 Toilets,"85,000,000"
COURT,BUCHUMA,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Rd,Ngong,1 beds, baths, Toilets,"6,500"
DRIVE,TRM,2 beds,2 baths,2 Toilets,"21,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"15,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"15,000"
Ngara,NGARA,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Utawala,beds,1 baths,1 Toilets,"5,000"
Nairobi,Utawala,1 beds,1 baths,2 Toilets,"8,000"
road,Oleshapara,1 beds,1 baths,1 Toilets,"8,000"
Hurlingham,JAVA,1 beds,1 baths,1 Toilets,"8,500"
South,MAJI,1 beds,1 baths,1 Toilets,"24,000"
Avenue,Rose,2 beds,3 baths,3 Toilets,"75,000"
Kodhek,Argwings,3 beds,3 baths,3 Toilets,"90,000"
ROAD,KENYATTA,2 beds,2 baths,2 Toilets,"18,000"
Donholm,DONHOLM,1 beds,1 baths,1 Toilets,"5,000"
Utawala,UTAWALA,1 beds,1 baths,1 Toilets,"9,000"
Donholm,DONHOLM,1 beds,1 baths,1 Toilets,"9,000"
Ngara,NGARA,1 beds,1 baths,1 Toilets,"9,000"
DRIVE,MILEMA,2 beds,2 baths,1 Toilets,"18,000"
ROAD,KENYATTA,1 beds,1 baths,1 Toilets,"8,000"
ICIPE,Kasarani,1 beds,1 baths,1 Toilets,"11,000"
Hurlingham,Hurlingham,1 beds,1 baths,1 Toilets,"16,500"
Estate,Fedha,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"7,000"
daima,Imara,1 beds,1 baths,1 Toilets,"9,500"
B,South,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"15,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"15,000,000"
Kawangware,Kawangware,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kilimani,2 beds,2 baths,2 Toilets,"4,900,000"
Nairobi,Kileleshwa,2 beds,2 baths,2 Toilets,"4,900,000"
Nairobi,Lavington,2 beds,2 baths,2 Toilets,"4,900,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"9,600,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"9,600,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"9,600,000"
Komarock,Komarock,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Muthangari,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Muthangari,1 beds,1 baths,1 Toilets,"12,000"
West,Kahawa,beds,1 baths,1 Toilets,"6,000"
Nairobi,Karen,beds, baths, Toilets,"15,000"
Nairobi,Karen,beds, baths, Toilets,"15,000"
Nairobi,Ngara,2 beds,2 baths,2 Toilets,"20,000"
C,South,2 beds,2 baths,2 Toilets,"22,000"
View,Mountain,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Syokimau,beds, baths, Toilets,"10,000"
Nairobi,Hurlingham,beds, baths, Toilets,"13,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kasarani,beds, baths, Toilets,"10,500"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,300,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,300,000"
C,South,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,300,000"
Nairobi,Donholm,beds, baths, Toilets,"10,500"
Nairobi,Donholm,beds, baths, Toilets,"10,500"
C,South,1 beds,1 baths,1 Toilets,"8,000"
Sukari,Kahawa,beds, baths, Toilets,"10,000"
Nairobi,Pangani,beds, baths, Toilets,"10,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Parklands,beds, baths, Toilets,"14,000"
View,Mountain,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Roysambu,beds, baths, Toilets,"6,500"
Rd,Ngong,3 beds,3 baths,3 Toilets,"45,000"
View,Mountain,1 beds,1 baths,1 Toilets,"7,500"
Daima,Imara,beds, baths, Toilets,"6,000"
Nairobi,"7,000",beds, baths, Toilets,1
Nairobi,Buruburu,beds, baths, Toilets,"6,000"
Nairobi,Buruburu,beds, baths, Toilets,"9,500"
Nairobi,Ngara,beds, baths, Toilets,"6,500"
fig,behind,1 beds,1 baths,1 Toilets,"4,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"85,000"
Daima,Imara,1 beds,1 baths, Toilets,"12,000"
Nairobi,Utawala,1 beds,1 baths, Toilets,"9,500"
Nairobi,Ruai,3 beds,3 baths,3 Toilets,"25,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"12,000"
Area,Muthaiga,5 beds,6 baths,6 Toilets,"650,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"250,000,000"
Nairobi,Muthaiga,4 beds,5 baths,5 Toilets,"350,000,000"
Nairobi,Muthaiga,4 beds,5 baths,5 Toilets,"400,000,000"
Nairobi,Muthaiga,5 beds,6 baths,6 Toilets,"630,000,000"
North,Muthaiga,5 beds,6 baths,6 Toilets,"40,000,000"
Area,Muthaiga,4 beds,4 baths,5 Toilets,"280,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"380,000,000"
Nairobi,Muthaiga,5 beds,6 baths,6 Toilets,"380,000,000"
North,Muthaiga,4 beds,5 baths,5 Toilets,"138,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"485,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"235,000,000"
Area,Muthaiga,5 beds,6 baths,6 Toilets,"280,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"320,000,000"
Area,Muthaiga,4 beds,5 baths,5 Toilets,"535,000,000"
Area,Muthaiga,5 beds,6 baths,6 Toilets,"550,000,000"
Muthaiga,Old,5 beds,6 baths,6 Toilets,"350,000,000"
View,Mountain,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
C,South,3 beds, baths, Toilets,"35,000"
Roysambu,SHELL,1 beds,1 baths,1 Toilets,"12,000"
Savannah,Lower,1 beds,1 baths,1 Toilets,"10,000"
C,South,beds,1 baths,1 Toilets,"6,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ruaka,2 beds,1 baths,1 Toilets,"14,000"
Nairobi,Ngara,beds,1 baths,1 Toilets,"6,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Estate,Garden,1 beds,1 baths,1 Toilets,"10,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"10,000"
Parkland,Parklands,3 beds,3 baths,2 Toilets,"32,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"30,000"
Kilimani,Kilimani,2 beds,2 baths,1 Toilets,"30,000"
Nairobi,Ngara,2 beds,2 baths,2 Toilets,"18,000"
road,Bogani,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"28,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"8,000"
Rd,Ngong,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"17,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"8,500"
Corner,Dagoretti,1 beds,1 baths,1 Toilets,"8,500"
Rd,Ngong,2 beds, baths, Toilets,"25,000"
corner,Dagorreti,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"100,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"14,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"14,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"14,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"18,000,000"
Nairobi,Kilimani,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Kileleshwa,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Lavington,4 beds,5 baths,5 Toilets,"23,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"10,000,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"18,500,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"18,500,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"18,500,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"17,000,000"
Nairobi,Kileleshwa,3 beds,4 baths,4 Toilets,"17,000,000"
Nairobi,Lavington,3 beds,4 baths,4 Toilets,"17,000,000"
Nairobi,Kilimani,2 beds,2 baths,2 Toilets,"4,900,000"
Nairobi,Kileleshwa,2 beds,2 baths,2 Toilets,"4,900,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"4,900,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"7,000,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"7,000,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"7,000,000"
Nairobi,Kilimani,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Kileleshwa,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Lavington,2 beds,3 baths,3 Toilets,"8,500,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"4,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"5,000,000"
Nairobi,Kilimani,1 beds,1 baths,1 Toilets,"7,000,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"7,000,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"7,000,000"
Nairobi,Westlands,2 beds,2 baths,2 Toilets,"18,000"
Roysambu,Thome,2 beds,1 baths,1 Toilets,"18,000"
shopping,Pangani,2 beds,1 baths,1 Toilets,"18,000"
Nairobi,Karen,1 beds, baths, Toilets,"7,000"
Nairobi,Kangemi,1 beds, baths, Toilets,"6,000"
Nairobi,Hurlingham,1 beds, baths, Toilets,"7,000"
Rd,Ngong,1 beds, baths, Toilets,"6,500"
Nairobi,Jamhuri,1 beds, baths, Toilets,"10,000"
Nairobi,Hurlingham,1 beds, baths, Toilets,"15,000"
Nairobi,Buruburu,1 beds, baths, Toilets,"8,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Mlolongo,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Buruburu,2 beds, baths, Toilets,"17,000"
B,South,beds,1 baths,1 Toilets,"6,000"
Nairobi,Kiamumbi,2 beds, baths, Toilets,"14,000"
Nairobi,Kangemi,1 beds, baths, Toilets,"8,000"
Nairobi,Kasarani,2 beds,1 baths,1 Toilets,"16,000"
ROAD,THIKA,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Donholm,beds,1 baths,1 Toilets,"6,500"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
View,Mountain,3 beds,3 baths,3 Toilets,"28,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"15,000"
Kabete,Lower,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Parklands,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"5,000"
WATER,KENYA,3 beds,3 baths,3 Toilets,"35,000"
Valley,Spring,2 beds,1 baths,1 Toilets,"25,000"
Area,Kasarani,2 beds,1 baths,1 Toilets,"18,000"
Area,Langata,2 beds,1 baths,1 Toilets,"22,000"
Westlands,Westland,1 beds,1 baths,1 Toilets,"12,000"
Roysambu,Roysambu,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ruaka,2 beds,1 baths,1 Toilets,"18,000"
Highridge,Parklands,2 beds,1 baths,1 Toilets,"20,000"
Nairobi,Loresho,2 beds,1 baths,1 Toilets,"13,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Ngara,2 beds,1 baths,1 Toilets,"18,000"
Nairobi,Donholm,2 beds,2 baths,1 Toilets,"16,000"
Nairobi,Fedha,beds,1 baths,1 Toilets,"6,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"15,000"
estate,Garden,3 beds,3 baths,3 Toilets,"30,000"
ROAD,RABAI,1 beds,1 baths,1 Toilets,"11,000"
Madaraka,STRATHMORE,1 beds,1 baths,1 Toilets,"14,000"
Rd,Ngong,1 beds, baths, Toilets,"9,000"
Nairobi,Kangemi,beds, baths, Toilets,"5,500"
Nairobi,Hurlingham,1 beds, baths, Toilets,"7,000"
West,Nairobi,1 beds, baths, Toilets,"6,500"
Daima,Imara,1 beds,1 baths,1 Toilets,"6,500"
Valley,Spring,3 beds,3 baths,2 Toilets,"28,000"
Madaraka,Madaraka,3 beds,3 baths,2 Toilets,"25,000"
Nairobi,Buruburu,beds, baths,1 Toilets,"6,500"
Nairobi,Hurlingham,1 beds, baths, Toilets,"15,000"
Nairobi,Karen,1 beds, baths, Toilets,"7,000"
West,Nairobi,2 beds, baths, Toilets,"17,000"
West,Nairobi,1 beds, baths, Toilets,"6,500"
Nairobi,Hurlingham,1 beds, baths, Toilets,"7,000"
Sukari,Kahawa,3 beds, baths, Toilets,"25,000"
Nairobi,Buruburu,3 beds, baths, Toilets,"23,000"
Nairobi,Utawala,3 beds, baths, Toilets,"23,000"
Nairobi,Ruaka,1 beds, baths, Toilets,"6,000"
Nairobi,Ruaka,1 beds, baths, Toilets,"10,000"
DRIVE,TRM,1 beds,1 baths,1 Toilets,"14,000"
ROAD,NGONG,2 beds,2 baths,2 Toilets,"25,000"
