City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,En-suite,Lift,Price
Westlands,General Mathenge,,3,3,0,0,0,0,0,0,0,0,200000
Westlands,Rosslyn,Building Area 90 m²,1,1,1,1,1,1,1,1,1,0,100000
Westlands,Riverside,Building Area 350 m²,4,5,1,0,1,1,1,1,1,0,300000
Westlands,Nyari,,3,3,0,1,0,0,1,1,0,0,435750
Nyali,Nyali Area,Building Area 480 m²,3,4,0,0,1,0,1,1,1,0,65000
Nairobi,Lavington,,5,5,1,0,0,1,1,1,1,0,250000
Westlands,Brookside,Building Area 160 m²,2,2,0,1,0,0,0,0,0,0,235000
Westlands,Westlands Area,,1,1,1,0,0,0,1,1,0,0,90000
Nairobi,Kilimani,,3,2,0,0,0,0,1,1,1,0,95000
Nairobi,Kileleshwa,,4,4,1,0,0,1,1,0,0,0,250000
Nyali,Nyali Area,,2,3,1,1,1,1,1,1,1,0,20000
Nairobi,Kilimani,,2,2,0,0,0,0,1,1,1,0,75000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,90000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,0,1,1,1,1,1,0,170000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,100000
Westlands,Westlands Area,,1,1,1,0,1,1,1,1,1,0,45000
Nyali,Nyali Area,Building Area 4680 ft²,4,5,1,0,1,1,1,1,1,0,200000
Kiambu County,Ruaka,,3,2,1,0,1,1,1,1,1,0,55000
Nyali,Kongowea,Building Area 2241 m²,3,4,1,0,1,1,1,1,1,0,90000
Westlands,Riverside,,3,3,1,1,1,1,1,1,1,0,280000
Westlands,Spring Valley,,2,2,1,1,1,1,1,1,1,0,265000
Nairobi,Ngong Road,,3,2,0,0,1,0,1,1,1,0,60000
Nairobi,Kileleshwa,,3,1,1,0,1,0,1,1,1,0,65000
Westlands,Rhapta Road,,2,3,1,0,0,1,0,1,1,0,140000
Westlands,Westlands Area,,4,4,1,0,1,1,1,1,1,0,250000
Westlands,Nyari,,3,3,1,1,1,0,1,1,1,0,563200
Nyali,Nyali Area,,2,2,1,0,1,1,1,1,1,0,35000
Nairobi,Kilimani,,1,2,1,0,1,1,1,1,1,0,70000
Nairobi,Kilimani,Building Area 140 m²,2,3,,,,,,,,,170000
Westlands,Parklands,Building Area 240 m²,3,4,1,0,1,0,1,1,1,0,230000
Nairobi,Lavington,Building Area 120 m²,2,2,0,0,1,0,1,1,1,0,75000
Westlands,Westlands Area,,2,2,0,0,1,0,1,1,1,0,100000
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,150000
Westlands,Rhapta Road,,3,3,0,0,1,1,1,1,0,0,100000
Westlands,Westlands Area,Building Area 260 m²,3,3,1,0,1,1,1,1,1,0,220000
Westlands,Westlands Area,,2,2,1,1,1,0,1,1,1,0,260000
Nairobi,Kilimani,,1,1,1,0,0,0,0,1,0,0,65000
Westlands,General Mathenge,,4,,0,0,0,0,0,0,0,0,270000
Nairobi,Lavington,,3,3,1,1,0,0,1,0,1,0,350000
Nairobi,Kileleshwa,,2,2,1,1,0,1,1,0,1,0,140000
Nairobi,Karen Hardy,,3,3,1,0,1,0,1,1,1,0,150000
Nairobi,Kasarani,,1,1,0,0,0,0,0,0,0,0,14000
Nairobi,Kilimani,,2,3,1,0,0,1,1,1,1,0,120000
Westlands,Waiyaki Way,,4,4,1,0,1,1,1,1,1,0,160000
Westlands,General Mathenge,Building Area 3498 ft²,4,5,1,0,1,1,1,1,1,0,220000
Nairobi,Kileleshwa,Building Area 227 m²,4,5,1,0,1,1,1,1,1,0,160000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,190000
Westlands,Loresho,,2,2,0,0,1,0,1,1,1,0,55000
Kiambu County,Ruaka,,1,1,0,0,1,0,1,1,0,0,18000
Westlands,Riverside,Building Area 2500 ft²,4,3,1,0,1,0,1,1,1,0,130000
Westlands,General Mathenge,,3,4,1,0,1,0,0,0,1,0,130000
Westlands,Parklands,,3,3,0,0,0,0,0,0,0,0,not
Nyali,Mkomani,Building Area 1764 ft²,3,2,1,1,1,0,1,1,1,0,100000
Westlands,Riverside,Building Area 91 m²,1,2,1,1,1,1,1,1,1,0,190000
Westlands,Rhapta Road,,3,3,1,0,0,1,1,1,1,0,240000
Westlands,General Mathenge,,1,1,1,1,1,1,1,1,1,0,270000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,100000
Westlands,Brookside,,4,4,0,0,0,0,1,1,1,0,220000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,98000
Westlands,Parklands,,3,3,1,0,1,1,1,1,1,0,220000
Nairobi,Thika Road,,3,3,1,0,0,1,1,1,0,0,150000
Nairobi,Kilimani,,2,,1,0,0,0,0,1,1,0,90000
Westlands,Nyari,,2,3,1,0,1,1,1,1,1,0,150000
Westlands,Spring Valley,,3,4,1,0,1,1,1,1,1,0,330000
Nairobi,Valley Arcade,Building Area 2300 ft²,3,3,1,0,1,0,1,1,1,0,130000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,160000
Nairobi,Kilimani,,3,4,1,0,0,1,1,1,1,0,150000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,108000
Westlands,Brookside,,4,5,1,0,0,1,0,1,1,0,400000
Nairobi,Kilimani,Building Area 180 m²,2,3,1,1,1,1,1,1,1,0,220000
Nairobi,Kilimani,,2,3,0,0,1,1,1,1,1,0,70000
Westlands,Riverside,Building Area 154 m²,3,4,1,0,1,1,1,1,1,0,150000
Nairobi,Lavington,Building Area 170 m²,3,3,1,0,0,0,1,1,1,0,90000
Nairobi,Kilimani,,3,3,1,0,0,1,1,1,1,0,83000
Mombasa,Bamburi,Building Area 150 m²,1,1,0,0,1,0,1,1,0,0,17500
Nairobi,Lavington,,4,4,1,1,1,0,1,1,1,0,170000
Nairobi,Kileleshwa,,3,3,0,0,0,0,1,1,0,0,100000
Westlands,Westlands Area,,3,4,1,0,1,1,1,1,1,0,250000
Nairobi,Kilimani,,2,2,0,0,0,0,1,1,1,0,65000
Nairobi,Kileleshwa,,2,2,0,0,1,0,1,1,1,0,47000
Nairobi,Kilimani,Building Area 300 m²,3,4,1,0,1,1,1,1,1,0,150000
Westlands,Gigiri,,1,1,1,1,1,0,1,1,1,0,200000
Westlands,Riverside,Building Area 500 m²,4,5,1,0,1,1,1,1,1,0,650000
Nairobi,Kileleshwa,,3,2,0,0,1,0,1,1,1,0,130000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,230000
Westlands,Westlands Area,Building Area 150 m²,1,1,1,1,1,1,0,1,1,0,140000
Nairobi,Lavington,,2,2,1,0,0,0,0,1,1,0,70000
Mombasa,Bamburi,,2,,0,0,0,0,1,1,0,0,25000
Nairobi,Kilimani,,3,3,1,0,0,1,0,1,1,0,80000
Nairobi,Upper Hill,,3,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kileleshwa,Building Area 2400 ft²,3,4,1,0,1,1,1,1,1,0,170000
Nairobi,Kilimani,Building Area 110 m²,2,3,1,1,1,1,1,1,1,0,150000
Nairobi,Kilimani,,2,,1,0,1,1,1,1,1,0,65000
Westlands,Riverside,Building Area 250 m²,3,3,1,0,1,1,1,1,1,0,250000
Westlands,Rhapta Road,,1,2,1,0,1,1,1,1,1,0,100000
Westlands,Westlands Area,Building Area 170 m²,3,3,0,0,1,1,1,1,1,0,85000
Westlands,Westlands Area,,2,3,1,0,0,0,0,1,0,0,117500
Nairobi,Lavington,,5,6,0,0,0,0,0,0,0,0,300000
Westlands,Westlands Area,Building Area 250 m²,3,3,1,0,1,1,1,1,1,0,250000
Kiambu County,Ruaka,Building Area 125 m²,2,,,,,,,,,,35000
Nairobi,Kileleshwa,,2,3,1,1,1,1,1,1,1,0,180000
Kikuyu,Kikuyu Town,,1,1,0,0,1,0,0,1,0,0,12500
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,240000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,140000
Nyali,Nyali Area,,3,4,1,0,0,1,1,1,1,0,100000
Nairobi,Kileleshwa,,2,2,0,0,0,1,1,1,1,0,85000
Westlands,Parklands,,3,3,1,0,0,1,1,1,1,0,180000
Nairobi,Kileleshwa,Building Area 167 m²,2,3,1,0,1,1,1,1,1,0,120000
Nyali,Nyali Area,,3,2,1,1,0,1,1,1,1,0,30000
Westlands,Parklands,Building Area 240 m²,3,4,1,0,1,1,1,1,1,0,200000
Nyali,Nyali Area,,3,4,0,1,0,0,1,1,1,0,130000
Westlands,Runda,,4,6,0,0,0,0,0,1,1,0,290000
Westlands,Westlands Area,Building Area 300 m²,3,4,1,0,1,1,1,1,1,0,155000
Westlands,Westlands Area,,1,1,1,0,1,1,0,1,1,0,110000
Westlands,Parklands,,3,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,1,1,1,1,1,1,1,1,1,0,130000
Westlands,Parklands,Building Area 3500 ft²,4,5,1,0,0,1,1,1,1,0,165000
Nairobi,Kilimani,,2,,1,1,1,0,1,1,1,0,130000
Nairobi,Thika Road,,1,1,0,0,0,0,0,0,0,0,64000
Westlands,Riverside,,4,4,1,0,0,0,1,1,1,0,110000
Westlands,Westlands Area,,3,3,1,0,0,1,1,1,1,0,150000
Nyali,Nyali Area,Building Area 2680 ft²,3,4,1,0,1,1,1,1,1,0,100000
Westlands,Westlands Area,,2,3,0,0,0,0,0,1,1,0,150000
Westlands,Parklands,,3,4,1,1,1,1,1,1,1,0,300000
Mombasa Island,Tudor,,3,4,1,0,1,0,0,1,1,0,80000
Westlands,Spring Valley,,3,3,1,0,1,1,1,1,1,0,320000
Westlands,Riverside,,1,1,1,1,0,1,1,1,0,0,200000
Kiambu County,Ruaka,,2,2,0,0,1,0,1,1,1,0,40000
Westlands,Riverside,,3,3,0,0,0,0,0,1,0,0,100000
Westlands,Riverside,,3,3,0,0,0,1,1,0,0,0,300000
Kiambu County,Thika,,2,1,0,0,0,0,1,1,0,0,20000
Roysambu,Garden Estate,,2,3,1,1,1,1,1,1,0,0,9000
Westlands,Parklands,Building Area 1400 ft²,2,2,0,0,1,0,1,1,1,0,60000
Nairobi,Muthaiga,Building Area 190 m²,3,4,1,0,1,1,1,1,1,0,250000
Nyali,Nyali Area,,3,4,0,0,1,0,1,1,1,0,120000
Nyali,Nyali Area,,4,5,1,1,1,1,1,1,1,0,45000
Kiambu County,Ruaka,None 130 m²,2,2,1,0,1,1,1,1,1,0,45000
Westlands,Westlands Area,,2,2,1,0,0,1,1,1,0,0,250000
Nairobi,Kilimani,,1,,0,0,1,0,0,1,0,0,170000
Westlands,Westlands Area,,2,1,0,1,0,0,1,1,1,0,380000
Westlands,Riverside,Building Area 110 m²,2,3,1,0,1,0,1,1,1,0,80000
Westlands,Westlands Area,Building Area 180 m²,2,2,1,1,1,1,1,1,1,0,200000
Nyali,Nyali Area,Building Area 2554 ft²,3,4,1,0,1,1,1,1,1,0,110000
Nairobi,Kilimani,Building Area 235 m²,3,3,1,1,1,1,1,1,1,0,230000
Westlands,Riverside,,3,4,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,3,3,0,1,0,0,0,1,1,0,350000
Westlands,General Mathenge,,3,4,1,1,1,0,1,1,1,0,250000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,160000
Westlands,Riverside,,2,,0,1,0,1,0,0,0,0,200000
Nyali,Nyali Area,,3,2,0,1,1,0,1,1,1,0,130000
Westlands,Kitisuru,Building Area 150 m²,2,2,1,1,1,1,0,1,1,0,200000
Nairobi,Muthaiga,,3,2,0,0,0,0,1,0,1,0,200000
Nairobi,Lavington,,3,2,1,0,0,1,1,1,0,0,80000
Nairobi,Kilimani,Building Area 60 m²,0,1,1,1,1,1,0,1,1,0,110000
Westlands,Westlands Area,Building Area 90 m²,1,2,1,0,1,1,1,1,1,0,100000
Nyali,Nyali Area,Building Area 2867 ft²,3,4,1,1,1,0,1,1,1,0,185000
Westlands,Kitisuru,Building Area 345 m²,3,3,1,0,0,0,1,1,1,0,250000
Nairobi,Kileleshwa,,6,6,0,0,1,0,1,1,1,0,170000
Nairobi,Lavington,,3,3,0,0,1,0,1,1,1,0,70000
Nairobi,Waithaka,,4,4,1,0,1,1,1,1,1,0,390000
Nairobi,Lavington,Building Area 121 m²,2,2,0,0,0,0,1,1,1,0,75000
Nairobi,Lavington,,1,1,1,0,0,0,0,0,0,0,65000
Nairobi,Kilimani,,3,3,1,1,0,1,1,1,1,0,170000
Nairobi,Kileleshwa,,3,2,1,0,1,1,1,1,1,0,75000
Kiambu County,Ruaka,,3,3,0,0,1,0,0,1,1,0,55000
Nairobi,Lavington,Building Area 94 m²,2,2,1,0,1,1,1,1,1,0,85000
Kilifi County,Mtwapa,Land Area 1 ac,3,3,0,0,1,0,1,1,1,0,85000
Westlands,Westlands Area,Building Area 92 m²,1,1,1,0,1,1,1,1,1,0,100000
Nairobi,Lavington,,4,4,0,0,1,1,1,1,1,0,170000
Nairobi,Kileleshwa,,2,2,0,0,0,1,1,1,1,0,75000
Westlands,Riverside,,3,3,0,0,0,0,1,1,1,0,170000
Nairobi,State House,,3,3,1,0,1,1,1,1,1,0,130000
Nairobi,Upper Hill,,2,2,1,1,0,0,0,0,1,0,200000
Nyali,Nyali Area,Building Area 2000 m²,2,2,1,1,1,0,1,1,1,0,120000
Nyali,Mkomani,,2,1,1,1,1,0,0,1,0,0,55000
Nyali,Nyali Area,,4,6,1,0,1,1,1,1,1,0,180000
Kiambu County,Ruaka,Building Area 20235 m²,2,2,,,,,,,,,45000
Westlands,Westlands Area,,2,2,1,0,1,0,1,1,1,0,70000
Nairobi,Kilimani,,2,3,0,0,0,0,1,1,0,0,90000
Nairobi,Kilimani,Building Area 124 m²,2,2,1,1,1,1,1,1,1,0,9000
Westlands,Waiyaki Way,Building Area 115 m²,2,2,1,1,1,1,1,1,1,0,260000
Westlands,Parklands,,3,3,0,0,0,0,1,1,1,0,85000
Westlands,Westlands Area,,3,4,1,1,0,1,1,1,1,0,445000
Nairobi,Lavington,,1,2,1,1,1,1,1,1,1,0,120000
Nairobi,Kileleshwa,,2,2,1,0,1,1,1,1,1,0,72000
Nairobi,Kileleshwa,,4,4,0,0,1,1,0,1,1,0,200000
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,245000
Westlands,Rhapta Road,Building Area 200 m²,3,3,1,0,0,0,1,1,1,0,100000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,190000
Nairobi,Madaraka,,2,2,0,0,0,0,0,0,0,0,90000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,100000
Nairobi,Riara Road,,3,4,1,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,Building Area 180 m²,2,2,1,1,1,1,1,1,1,0,160000
Westlands,Westlands Area,,3,3,1,0,0,1,1,1,1,0,200000
Nyali,Nyali Area,,3,3,0,0,0,0,1,1,1,0,40000
Nairobi,Kileleshwa,,3,3,1,0,0,0,0,0,1,0,140000
Westlands,Kitisuru,,2,1,,,,,,,,,17000
Westlands,Brookside,,4,5,1,0,1,0,1,1,1,0,200000
Nairobi,Kilimani,,2,2,1,1,1,1,0,1,1,0,200000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,3,3,1,0,0,0,1,1,1,0,85000
Westlands,Riverside,,3,2,1,0,0,1,0,1,0,0,240000
Nairobi,Langata,,2,2,1,0,0,0,0,1,0,0,50000
Westlands,Kitisuru,Building Area 34 m²,1,1,0,0,0,1,1,1,0,0,23000
Nairobi,Kilimani,,4,4,1,0,0,0,1,1,1,0,110000
Westlands,Spring Valley,,3,2,0,0,0,0,0,0,0,0,200000
Nairobi,Kiambu Road,,3,3,0,0,0,0,1,1,1,0,55000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,100000
Nairobi,Lavington,,2,2,1,0,1,0,1,1,1,0,80000
Westlands,Parklands,,3,3,1,0,0,1,1,1,1,0,250000
Nairobi,Kileleshwa,Building Area 100 m²,1,1,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,1,0,110000
Nairobi,Kilimani,Building Area 145 m²,2,2,1,1,1,1,1,1,1,0,170000
Nairobi,Kilimani,Building Area 95 m²,2,2,1,0,1,1,1,1,1,0,65000
Nyali,Nyali Area,,3,2,1,0,0,0,1,1,1,0,60000
Nyali,Nyali Area,,2,2,1,0,1,1,1,1,1,0,100000
Westlands,Parklands,Building Area 140 m²,2,2,1,0,1,1,1,1,1,0,155000
Westlands,Riverside,,3,,1,0,1,1,1,1,1,0,220000
Westlands,Brookside,,4,3,1,0,0,0,0,1,0,0,220000
Nairobi,Thika Road,,2,2,0,1,0,1,0,0,1,0,145000
Westlands,Riverside,,1,1,1,1,1,1,1,1,1,0,190000
Westlands,Parklands,Building Area 6 m²,2,2,0,1,0,0,0,0,1,0,75000
Nairobi,Kilimani,Building Area 170 m²,2,3,1,1,1,1,1,1,1,0,220000
Westlands,Riverside,,3,3,1,1,1,1,1,1,1,0,150000
Westlands,Kitisuru,,3,2,1,0,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,4,5,1,0,1,1,1,1,1,0,160000
Westlands,Westlands Area,,3,4,1,1,1,1,1,1,1,0,180000
Westlands,Riverside,Building Area 92 m²,1,2,1,1,1,1,1,1,1,0,190000
Nairobi,Kilimani,,2,2,0,0,0,0,1,1,1,0,112000
Westlands,Kitisuru,Building Area 1100 ft²,2,2,1,1,1,1,0,1,1,0,170000
Westlands,Rhapta Road,Building Area 238 m²,3,4,1,1,1,1,1,1,1,0,275000
Westlands,General Mathenge,,2,3,1,1,1,1,1,1,1,0,280000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,140000
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,130000
Nairobi,Kilimani,,2,3,1,0,0,0,1,1,1,0,80000
Kiambu County,Thindigua,0 m²,2,2,1,0,0,1,0,1,1,0,45000
Nairobi,Kilimani,Building Area 227 m²,3,4,1,0,1,1,1,1,1,0,140000
Nairobi,Lavington,,2,,1,0,0,1,1,1,1,0,200000
Nairobi,Lavington,Building Area 215 m²,3,4,1,0,1,1,1,1,1,0,120000
Roysambu,Kahawa West,,2,2,0,0,1,0,1,1,1,0,35000
Westlands,General Mathenge,,3,4,1,1,1,1,1,1,1,0,350000
Nairobi,Hurlingham,,2,,1,0,0,1,0,1,0,0,200000
Westlands,Rhapta Road,Building Area 1900 ft²,3,3,0,0,1,0,1,1,1,0,85000
Nairobi,Kileleshwa,Building Area 130 m²,3,3,1,0,1,1,1,1,1,0,85000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,90000
Westlands,Westlands Area,,3,3,0,0,0,0,0,0,0,0,not
Nairobi,State House,,2,,0,0,0,0,0,0,0,0,130000
Westlands,Parklands,,4,4,1,0,0,0,1,1,1,0,280000
Westlands,Westlands Area,,1,1,0,1,0,1,0,0,0,0,150000
Nyali,Nyali Area,,4,4,1,1,1,1,1,1,1,0,120000
Westlands,Westlands Area,,1,1,1,1,0,1,1,0,0,0,130000
Nairobi,Riara Road,,2,1,0,0,1,0,1,0,0,0,25000
Nairobi,Thika Road,,2,,0,0,0,0,0,0,0,0,50000
Nairobi,Kilimani,,2,2,0,0,1,0,0,1,0,0,70000
Westlands,Parklands,Building Area 1100 ft²,1,1,1,0,1,0,1,1,1,0,50000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,230000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,220000
Kiambu County,Ruaka,,1,,0,0,1,0,1,0,0,0,20000
Kilifi County,Mtwapa,,3,2,1,0,1,1,1,1,1,0,35000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,0,0,160000
Nairobi,Lavington,,3,2,0,0,0,0,0,1,1,0,75000
Roysambu,Garden Estate,,3,4,0,1,1,0,1,1,1,0,150000
Nairobi,Kilimani,,2,3,1,0,1,0,1,1,1,0,85000
Westlands,Parklands,,3,2,1,0,1,0,1,1,1,0,130000
Westlands,Parklands,,4,5,0,0,0,1,1,0,1,0,205000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,0,1,1,1,1,1,0,140000
Nyali,Mkomani,,3,4,1,0,1,1,1,1,1,0,90000
Westlands,Westlands Area,Building Area 95 m²,1,1,1,0,1,1,1,1,1,0,95000
Nairobi,Utawala,,2,2,0,0,1,0,1,1,1,0,25000
Westlands,Westlands Area,,3,4,1,0,0,1,1,1,1,0,170000
Westlands,Westlands Area,Building Area 250 m²,3,3,1,1,1,1,1,1,1,0,300000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,Building Area 2200 ft²,4,3,1,0,1,1,1,1,1,0,135000
Westlands,Gigiri,,1,1,0,0,1,1,1,1,1,0,120000
Westlands,Rhapta Road,,2,2,1,1,1,1,1,1,1,0,160000
Westlands,Westlands Area,,2,2,1,0,0,1,1,1,0,0,230000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,280000
Nairobi,Kilimani,,2,,0,1,1,1,1,1,1,0,150000
Westlands,Karura,,3,4,1,1,1,1,1,1,1,0,300000
Nairobi,Kilimani,,1,1,1,1,0,1,1,1,1,0,120000
Nairobi,Lavington,,3,,1,0,1,1,1,1,1,0,150000
Westlands,Brookside,,3,3,1,0,1,0,0,1,1,0,100000
Roysambu,Garden Estate,,3,3,1,1,1,1,1,1,1,0,160000
Nairobi,Kileleshwa,Building Area 205 m²,3,4,1,1,1,1,1,1,1,0,250000
Westlands,General Mathenge,,3,3,1,0,0,1,1,0,1,0,180000
Nairobi,Kilimani,,3,3,0,1,1,1,1,1,1,0,180000
Westlands,Westlands Area,,2,2,1,1,0,1,1,1,1,0,280000
Nairobi,Lavington,,1,1,1,1,0,1,1,0,1,0,150000
Nairobi,Kilimani,,2,2,1,0,0,0,0,1,1,0,65000
Kiambu County,Ruaka,,2,2,0,0,1,0,1,1,1,0,30000
Kiambu County,Ruaka,,2,2,1,1,1,1,1,1,1,0,100000
Westlands,Runda,,2,1,0,1,1,0,1,1,1,0,not
Nairobi,Ngong Road,,3,2,0,0,1,0,1,1,0,0,75000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,145000
Westlands,Loresho,Building Area 40470 m²,2,3,,,,,,,,,55000
Westlands,General Mathenge,,3,3,1,1,1,1,1,1,1,0,330000
Kiambu County,Kiambu Town,,3,2,0,0,1,0,1,1,1,0,45000
Westlands,Brookside,,2,2,0,0,1,0,1,1,1,0,75000
Nairobi,Ruaraka,,2,2,0,1,0,0,0,0,0,0,200000
Nyali,Nyali Area,Building Area 2420 ft²,3,4,1,0,1,0,1,1,1,0,100000
Nairobi,Kileleshwa,,4,4,1,0,0,0,1,1,1,0,140000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,160000
Westlands,Rhapta Road,,2,2,1,1,1,1,1,1,1,0,150000
Westlands,Westlands Area,,1,2,1,1,1,0,1,1,1,0,not
Westlands,Westlands Area,,0,1,1,1,1,1,1,1,1,0,90000
Nairobi,Lavington,,3,3,0,0,0,0,1,0,0,0,90000
Kajiado County,Ongata Rongai,Building Area 84 m²,2,1,1,0,1,1,0,1,0,0,25000
Nairobi,Lavington,,3,3,1,0,0,1,1,1,1,0,85000
Nairobi,Kilimani,Building Area 145 m²,3,3,1,1,1,1,1,1,1,0,270000
Nairobi,Kilimani,Building Area 105 m²,2,3,1,1,1,1,1,1,1,0,160000
Nairobi,Kilimani,Building Area 125 m²,3,3,1,1,1,1,1,1,1,0,125000
Westlands,Riverside,,3,,0,0,0,1,0,0,0,0,220000
Kiambu County,Thika,,1,1,0,0,0,0,1,1,0,0,7500
Westlands,Westlands Area,,1,1,1,0,1,1,1,1,1,0,100000
Westlands,Spring Valley,Building Area 415 m²,3,3,1,0,1,1,1,1,1,0,300000
Nairobi,Lavington,,2,,0,0,0,0,0,0,0,0,70000
Westlands,Westlands Area,Building Area 1900 ft²,3,3,0,0,1,0,1,1,1,0,85000
Kiambu County,Ruaka,Land Area 12000 m²,2,2,0,0,0,1,1,1,1,0,45000
Nairobi,Upper Hill,,3,3,1,1,1,1,1,1,1,0,200000
Westlands,Parklands,,2,2,1,0,1,0,1,1,1,0,70000
Westlands,Rhapta Road,,4,4,1,0,1,0,1,1,1,0,140000
Nairobi,Kilimani,,3,2,0,0,0,1,0,1,1,0,70000
Nyali,Nyali Area,,4,4,0,0,0,1,1,0,1,0,293000
Nyali,Nyali Area,Building Area 2640 ft²,4,5,1,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,,2,3,1,1,1,1,1,1,1,0,10000
Nairobi,Kilimani,,3,3,1,0,0,1,1,1,1,0,80000
Kilifi County,Mtwapa,Building Area 500 m²,3,3,0,1,1,0,1,1,1,0,85000
Westlands,Parklands,Building Area 300 m²,4,4,1,0,1,1,1,1,1,0,320000
Westlands,Runda,,3,3,1,0,1,1,1,1,1,0,250000
Westlands,Loresho,,2,2,0,0,1,0,1,1,1,0,65000
Westlands,Westlands Area,,2,2,1,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,,3,,1,1,1,1,1,1,1,0,160000
Roysambu,Garden Estate,,2,2,1,1,1,1,1,1,0,0,190000
Westlands,Westlands Area,,3,3,1,1,0,1,1,1,1,0,130000
Nairobi,Kileleshwa,,4,4,1,1,1,1,1,1,1,0,230000
Nairobi,Kilimani,,2,2,1,0,1,1,1,1,1,0,170000
Nairobi,Highrise,,2,2,0,0,0,0,0,0,1,0,38000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,115000
Nairobi,Kileleshwa,Building Area 2300 ft²,3,4,1,0,1,1,1,1,1,0,150000
Westlands,Rhapta Road,,3,3,1,0,1,0,1,0,1,0,150000
Nairobi,Lavington,,2,2,0,0,0,0,1,1,1,0,75000
Westlands,Rosslyn,,2,2,1,1,1,1,1,1,1,0,150000
Mombasa Island,Mombasa CBD,,3,2,,,,,,,,,50000
Kilifi County,Mtwapa,,3,3,1,1,1,1,1,1,1,0,8000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,87000
Westlands,Westlands Area,,3,2,1,0,1,0,1,1,1,0,120000
Westlands,Riverside,,3,,1,0,1,1,0,1,1,0,170000
Westlands,Rhapta Road,Building Area 22 m²,3,3,,,,,,,,,190000
Nairobi,Kilimani,Building Area 179 m²,2,2,1,1,1,1,1,1,1,0,170000
Westlands,Gigiri,Building Area 2013 ft²,3,4,1,0,1,1,1,1,1,0,260000
Westlands,Brookside,,2,3,1,0,1,1,1,1,1,0,95000
Nyali,Nyali Area,Building Area 2300 ft²,3,3,1,1,1,0,1,1,1,0,15000
Roysambu,Garden Estate,,2,2,1,0,1,1,1,1,1,0,95000
Westlands,Spring Valley,,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Riverside,,3,3,1,0,1,1,1,1,1,0,160000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,65000
Westlands,Parklands,,4,,0,0,0,0,0,1,0,0,90000
Nyali,Nyali Area,,3,3,1,0,1,1,1,1,1,0,88000
Westlands,Riverside,Building Area 2000 ft²,3,3,1,0,0,1,1,1,1,0,150000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,0,0,115000
Kiambu County,Ruaka,,2,2,0,0,1,0,1,0,1,0,30000
Nairobi,Kileleshwa,,3,4,1,0,0,1,1,1,1,0,100000
Nairobi,Kileleshwa,,2,3,1,0,0,1,1,1,0,0,80000
Westlands,Westlands Area,,2,2,1,0,0,1,0,1,1,0,95000
