,City,Location,Bedrooms,Bathrooms,Parking,Price
2373,Nairobi,Kilimani,1.0,2.0,1.0,7000
2374,Westlands,Gigiri,3.0,4.0,1.0,150000
2375,Nairobi,Kileleshwa,4.0,5.0,1.0,150000
2376,Westlands,Runda,1.0,1.0,1.0,75000
2377,Westlands,Rhapta Road,3.0,3.0,1.0,150000
2378,Westlands,Riverside,3.0,4.0,1.0,180000
2379,Westlands,Loresho,3.0,3.0,1.0,80000
2380,Westlands,Westlands Area,1.0,1.0,1.0,150000
2381,Westlands,Rhapta Road,3.0,3.0,1.0,140000
2382,Nairobi,Uthiru,2.0,2.0,1.0,38000
2383,Nairobi,Kilimani,2.0,,1.0,70000
2384,Nairobi,Thika Road,1.0,2.0,1.0,70000
2385,Westlands,Lower Kabete,2.0,,0.0,280000
2386,Westlands,Riverside,3.0,3.0,1.0,150000
2387,Westlands,Riverside,4.0,5.0,1.0,140000
2388,Nyali,Nyali Area,3.0,3.0,1.0,120000
2389,Nairobi,Kileleshwa,3.0,4.0,1.0,110000
2390,Westlands,Westlands Area,1.0,,1.0,100000
2391,Westlands,Riverside,3.0,4.0,1.0,130000
2392,Nairobi,Ngong Road,1.0,1.0,1.0,45000
2393,Westlands,Westlands Area,3.0,3.0,1.0,200000
2394,Westlands,Westlands Area,2.0,2.0,1.0,1700
2395,Nairobi,Kilimani,3.0,3.0,1.0,170000
2396,Nairobi,Kilimani,0.0,1.0,1.0,90000
2397,Nyali,Nyali Area,4.0,4.0,1.0,250000
2398,Westlands,Westlands Area,3.0,3.0,1.0,300000
2399,Nairobi,Kileleshwa,2.0,2.0,1.0,80000
2400,Nairobi,Kileleshwa,3.0,4.0,1.0,150000
2401,Nairobi,Kilimani,3.0,4.0,1.0,280000
2402,Westlands,Nyari,2.0,2.0,1.0,290000
2403,Nairobi,Thika Road,2.0,2.0,0.0,85000
2404,Nairobi,Naivasha Road,1.0,1.0,1.0,40000
2405,Nairobi,Lavington,3.0,4.0,1.0,120000
2406,Westlands,Brookside,2.0,3.0,1.0,222000
2407,Ruiru,Tatu City,2.0,2.0,1.0,40000
2408,Westlands,Westlands Area,2.0,2.0,1.0,100000
2409,Westlands,Rhapta Road,1.0,1.0,1.0,150000
2410,Westlands,Westlands Area,3.0,,0.0,90000
2411,Westlands,General Mathenge,2.0,3.0,1.0,250000
2412,Westlands,General Mathenge,3.0,3.0,1.0,270000
2413,Kiambu County,Ruaka,1.0,1.0,,27000
2414,Nairobi,Madaraka,3.0,,0.0,60000
2415,Westlands,Riverside,4.0,5.0,0.0,453000
2416,Westlands,Riverside,2.0,2.0,1.0,170000
2417,Nairobi,Kilimani,4.0,3.0,1.0,150000
2418,Westlands,Kitisuru,2.0,3.0,1.0,170000
2419,Kiambu County,Ruaka,2.0,2.0,1.0,40000
2420,Nyali,Nyali Area,2.0,3.0,1.0,150000
2421,Nairobi,Kileleshwa,2.0,2.0,1.0,55000
2422,Nairobi,Kilimani,3.0,3.0,1.0,195000
2423,Nairobi,Kileleshwa,3.0,3.0,1.0,130000
2424,Nairobi,Kilimani,2.0,2.0,0.0,150000
2425,Westlands,General Mathenge,3.0,3.0,1.0,150000
2426,Westlands,Spring Valley,4.0,5.0,1.0,400000
2427,Westlands,Westlands Area,2.0,2.0,1.0,230000
2428,Nairobi,Kileleshwa,5.0,5.0,1.0,150000
2429,Nairobi,Riara Road,4.0,4.0,1.0,120000
2430,Nyali,Nyali Area,3.0,3.0,1.0,80000
2431,Westlands,Westlands Area,2.0,,0.0,150000
2432,Westlands,Westlands Area,1.0,1.0,0.0,125000
2433,Nairobi,Kileleshwa,4.0,2.0,1.0,90000
2434,Nairobi,Riara Road,3.0,3.0,1.0,180000
2435,Nairobi,Thika Road,3.0,3.0,0.0,220000
2436,Nairobi,Lavington,1.0,1.0,1.0,150000
2437,Nairobi,Kileleshwa,3.0,3.0,1.0,75000
2438,Nairobi,Kileleshwa,4.0,5.0,1.0,300000
2439,Nairobi,Kileleshwa,4.0,4.0,1.0,145000
2440,Nairobi,Lavington,7.0,7.0,1.0,300000
2441,Westlands,Westlands Area,2.0,2.0,1.0,110000
2442,Kiambu County,Thindigua,3.0,2.0,0.0,50000
2443,Nairobi,Thika Road,3.0,2.0,0.0,104000
2444,Westlands,Riverside,3.0,,0.0,190000
2445,Westlands,Riverside,3.0,4.0,1.0,160000
2446,Westlands,Nyari,1.0,1.0,1.0,120000
2447,Mombasa,Shanzu,2.0,4.0,1.0,15000
2448,Westlands,Kitisuru,2.0,2.0,1.0,230000
2449,Westlands,Riverside,4.0,4.0,1.0,not
2450,Nairobi,Kileleshwa,1.0,1.0,1.0,72000
2451,Nairobi,Kilimani,3.0,3.0,1.0,120000
2452,Nairobi,Kiambu Road,2.0,2.0,1.0,56600
2453,Nairobi,Lavington,2.0,2.0,1.0,65000
2454,Nairobi,Kilimani,2.0,2.0,1.0,100000
2455,Nairobi,Kileleshwa,3.0,4.0,1.0,240000
2456,Nairobi,Kileleshwa,3.0,4.0,1.0,200000
2457,Nairobi,Kileleshwa,4.0,3.0,0.0,160000
2458,Nairobi,Lavington,3.0,3.0,1.0,145000
2459,Nairobi,Kilimani,2.0,3.0,1.0,140000
2460,Nairobi,Lavington,3.0,2.0,1.0,100000
2461,Nairobi,Kileleshwa,2.0,2.0,1.0,85000
2462,Westlands,Rhapta Road,3.0,4.0,1.0,140000
2463,Nairobi,Kileleshwa,3.0,2.0,1.0,85000
2464,Machakos County,Athi River,2.0,2.0,0.0,23000
2465,Westlands,Parklands,2.0,2.0,1.0,58000
2466,Westlands,Westlands Area,3.0,2.0,1.0,120000
2467,Kiambu County,Ruaka,2.0,2.0,1.0,35000
2468,Westlands,Westlands Area,2.0,2.0,1.0,115000
2469,Nairobi,Lavington,3.0,,1.0,120000
2470,Westlands,Westlands Area,3.0,3.0,1.0,130000
2471,Nyali,Kongowea,3.0,3.0,1.0,110000
2472,Nairobi,Lavington,1.0,2.0,1.0,60000
2473,Westlands,Westlands Area,1.0,2.0,0.0,130000
2474,Kiambu County,Kabete,2.0,2.0,1.0,28000
2475,Nairobi,Kilimani,2.0,2.0,1.0,95000
2476,Nairobi,Kilimani,4.0,4.0,1.0,130000
2477,Nairobi,Kilimani,3.0,3.0,1.0,100000
2478,Westlands,Kitisuru,2.0,2.0,1.0,170000
2479,Nairobi,Kilimani,2.0,2.0,0.0,250000
2480,Nairobi,Kileleshwa,3.0,4.0,1.0,150000
2481,Westlands,Westlands Area,2.0,2.0,1.0,110000
2482,Westlands,Riverside,3.0,3.0,1.0,200000
2483,Westlands,Westlands Area,2.0,2.0,0.0,219000
2484,Nairobi,Kilimani,0.0,1.0,1.0,2500
2485,Westlands,Westlands Area,3.0,3.0,1.0,350000
2486,Westlands,Runda,2.0,2.0,1.0,not
2487,Westlands,Rhapta Road,3.0,3.0,1.0,125000
2488,Kiambu County,Ruaka,2.0,2.0,1.0,100000
2489,Nairobi,Kilimani,3.0,2.0,1.0,100000
2490,Nairobi,Lavington,2.0,,1.0,170000
2491,Nairobi,Lavington,2.0,2.0,1.0,140000
2492,Westlands,General Mathenge,3.0,3.0,1.0,135000
2493,Westlands,Westlands Area,3.0,3.0,1.0,160000
2494,Nairobi,Kileleshwa,0.0,1.0,0.0,40000
2495,Nairobi,Kilimani,2.0,2.0,1.0,78000
2496,Westlands,Riverside,3.0,3.0,1.0,140000
2497,Westlands,Westlands Area,2.0,2.0,1.0,240000
2498,Nairobi,Kileleshwa,4.0,4.0,1.0,95000
2499,Nairobi,Kiambu Road,3.0,2.0,1.0,70000
2500,Nairobi,Kileleshwa,3.0,2.0,1.0,90000
2501,Westlands,Spring Valley,2.0,2.0,1.0,240000
2502,Westlands,Loresho,4.0,3.0,1.0,65000
2503,Nairobi,Kileleshwa,2.0,2.0,1.0,220000
2504,Nairobi,State House,3.0,2.0,1.0,120000
2505,Westlands,Riverside,3.0,4.0,1.0,200000
2506,Nairobi,Lavington,3.0,3.0,1.0,120000
2507,Nairobi,Kileleshwa,3.0,3.0,0.0,70000
2508,Nairobi,Thika Road,4.0,3.0,0.0,80000
2509,Nairobi,Hurlingham,3.0,3.0,1.0,180000
2510,Nairobi,Kiambu Road,2.0,2.0,1.0,55000
2511,Nairobi,Kilimani,2.0,2.0,1.0,65000
2512,Westlands,Westlands Area,1.0,1.0,1.0,110000
2513,Kiambu County,Kabete,2.0,1.0,0.0,23000
2514,Westlands,Karura,3.0,4.0,1.0,295000
2515,Nairobi,Ridgeways,2.0,2.0,0.0,130000
2516,Westlands,Spring Valley,2.0,2.0,1.0,250000
2517,Westlands,Rhapta Road,2.0,2.0,1.0,100000
2518,Westlands,Westlands Area,2.0,3.0,1.0,250000
2519,Nairobi,Kileleshwa,4.0,4.0,1.0,150000
2520,Westlands,Riverside,3.0,3.0,1.0,260000
2521,Nyali,Nyali Area,3.0,4.0,1.0,300000
2522,Westlands,Riverside,4.0,4.0,1.0,300000
2523,Nairobi,Lavington,3.0,3.0,1.0,290000
2524,Nyali,Mkomani,2.0,3.0,1.0,55000
2525,Nairobi,Lavington,3.0,4.0,1.0,140000
2526,Westlands,General Mathenge,3.0,4.0,0.0,140000
2527,Nairobi,Kileleshwa,2.0,2.0,1.0,80000
2528,Nairobi,Ruaraka,1.0,2.0,1.0,64000
2529,Nairobi,Kileleshwa,2.0,3.0,1.0,140000
2530,Nairobi,Kilimani,3.0,3.0,1.0,120000
2531,Nairobi,Lavington,3.0,2.0,1.0,80000
2532,Westlands,Waiyaki Way,3.0,2.0,1.0,60000
2533,Kilifi County,Mtwapa,2.0,2.0,1.0,65000
2534,Nairobi,Kilimani,2.0,2.0,1.0,170000
2535,Westlands,Parklands,3.0,3.0,0.0,250000
2536,Westlands,Parklands,4.0,4.0,1.0,135000
2537,Nairobi,Kilimani,3.0,4.0,1.0,80000
2538,Westlands,General Mathenge,3.0,3.0,1.0,170000
2539,Nairobi,Kibera,2.0,1.0,0.0,7500
2540,Westlands,Rhapta Road,2.0,2.0,1.0,110000
2541,Westlands,Westlands Area,2.0,2.0,1.0,200000
2542,Nyali,Nyali Area,2.0,2.0,1.0,12000
2543,Westlands,Riverside,2.0,2.0,1.0,80000
2544,Westlands,Westlands Area,1.0,1.0,1.0,90000
2545,Nairobi,Kileleshwa,2.0,2.0,1.0,not
2546,Westlands,Rhapta Road,2.0,2.0,1.0,130000
2547,Kilifi County,Vipingo,2.0,2.0,1.0,80000
2548,Kilifi County,Mtwapa,3.0,3.0,1.0,90000
2549,Westlands,Riverside,3.0,3.0,1.0,100000
2550,Westlands,Riverside,3.0,4.0,1.0,300000
2551,Nairobi,Karen,2.0,2.0,1.0,120000
2552,Westlands,Westlands Area,4.0,4.0,1.0,160000
2553,Kiambu County,Ruaka,2.0,2.0,1.0,32000
2554,Westlands,Riverside,1.0,2.0,0.0,90000
2555,Westlands,Kitisuru,2.0,2.0,1.0,220000
2556,Westlands,Parklands,3.0,3.0,1.0,135000
2557,Nairobi,Kilimani,2.0,3.0,1.0,90000
2558,Nairobi,Muthaiga,3.0,3.0,1.0,200000
2559,Nairobi,Thika Road,2.0,2.0,1.0,79000
2560,Nyali,Nyali Area,3.0,3.0,1.0,110000
2561,Nairobi,Kileleshwa,4.0,4.0,1.0,120000
2562,Ruiru,Tatu City,2.0,2.0,1.0,7000
2563,Nairobi,Kilimani,1.0,2.0,1.0,130000
2564,Kiambu County,Ruaka,2.0,2.0,1.0,50000
2565,Nyali,Nyali Area,3.0,4.0,1.0,120000
2566,Nairobi,Ngong Road,3.0,4.0,0.0,100000
2567,Westlands,Loresho,3.0,4.0,1.0,75000
2568,Nairobi,Kileleshwa,3.0,3.0,0.0,175000
2569,Westlands,Riverside,3.0,4.0,1.0,280000
2570,Westlands,Westlands Area,3.0,3.0,1.0,140000
2571,Nyali,Nyali Area,3.0,3.0,1.0,120000
2572,Westlands,Westlands Area,2.0,2.0,1.0,170000
2573,Westlands,Westlands Area,1.0,1.0,1.0,75000
2574,Kiambu County,Ruiru,1.0,1.0,1.0,17000
2575,Nairobi,Kilimani,2.0,2.0,1.0,250000
2576,Westlands,Westlands Area,2.0,2.0,1.0,150000
2577,Nairobi,Kilimani,3.0,4.0,0.0,260000
2578,Westlands,Westlands Area,1.0,1.0,1.0,70000
2579,Westlands,Riverside,4.0,4.0,1.0,130000
2580,Westlands,Westlands Area,3.0,3.0,1.0,130000
2581,Westlands,Rhapta Road,3.0,4.0,1.0,not
2582,Westlands,Rhapta Road,1.0,1.0,0.0,90000
2583,Kiambu County,Ruaka,3.0,2.0,1.0,60000
2584,Westlands,Parklands,4.0,4.0,1.0,300000
2585,Nairobi,Kilimani,2.0,2.0,0.0,180000
2586,Nairobi,Kilimani,3.0,2.0,1.0,180000
2587,Westlands,Westlands Area,2.0,2.0,1.0,215000
2588,Westlands,General Mathenge,3.0,3.0,1.0,180000
2589,Kiambu County,Ruaka,2.0,2.0,1.0,43500
2590,Westlands,Lower Kabete,1.0,1.0,1.0,22000
2591,Nairobi,Kilimani,3.0,3.0,1.0,200000
2592,Kiambu County,Thika,2.0,2.0,1.0,33000
2593,Westlands,Riverside,2.0,2.0,0.0,75000
2594,Westlands,Westlands Area,1.0,,0.0,150000
2595,Nairobi,Donholm,3.0,2.0,1.0,48000
2596,Westlands,Westlands Area,1.0,1.0,0.0,45000
2597,Nairobi,Kileleshwa,0.0,1.0,1.0,45000
2598,Nyali,Nyali Area,4.0,3.0,1.0,260000
2599,Nairobi,Muthaiga,3.0,3.0,1.0,95000
2600,Westlands,Brookside,2.0,2.0,1.0,80000
2601,Westlands,Westlands Area,2.0,2.0,1.0,250000
2602,Nairobi,Kilimani,3.0,4.0,0.0,110000
2603,Westlands,Rhapta Road,1.0,1.0,1.0,100000
2604,Nairobi,Kibera,2.0,,0.0,20000
2605,Westlands,Riverside,2.0,2.0,0.0,75000
2606,Westlands,Riverside,2.0,3.0,0.0,75000
2607,Nairobi,Kilimani,3.0,3.0,0.0,200000
2608,Westlands,Riverside,4.0,4.0,1.0,130000
2609,Westlands,Rhapta Road,3.0,4.0,1.0,100000
2610,Nairobi,Lavington,2.0,2.0,1.0,85000
2611,Westlands,Riverside,2.0,2.0,1.0,140000
2612,Nyali,Nyali Area,3.0,3.0,1.0,20000
2613,Kiambu County,Redhill,1.0,1.0,0.0,146000
2614,Westlands,Runda,2.0,2.0,1.0,200000
2615,Nairobi,Kileleshwa,1.0,1.0,1.0,55000
2616,Nairobi,Kilimani,2.0,3.0,1.0,65000
2617,Nairobi,Lavington,1.0,1.0,0.0,140000
2618,Nairobi,South B,3.0,3.0,1.0,100000
2619,Westlands,Parklands,2.0,1.0,0.0,48000
2620,Nairobi,Kilimani,3.0,3.0,0.0,140000
2621,Westlands,Riverside,2.0,1.0,0.0,38000
2622,Westlands,Parklands,1.0,1.0,1.0,3500
2623,Kilifi County,Mtwapa,2.0,2.0,1.0,27000
2624,Westlands,Lower Kabete,3.0,2.0,0.0,55000
2625,Westlands,Brookside,2.0,2.0,1.0,95000
2626,Nairobi,Ngong Road,3.0,2.0,0.0,55000
2627,Nairobi,Kiambu Road,4.0,4.0,1.0,65000
2628,Nairobi,Ngong Road,2.0,3.0,1.0,50000
2629,Roysambu,Garden Estate,2.0,2.0,1.0,89000
2630,Nairobi,Mombasa Road,3.0,2.0,1.0,28000
2631,Kiambu County,Ruaka,3.0,2.0,1.0,56000
2632,Nairobi,Kiambu Road,2.0,2.0,1.0,105000
2633,Nairobi,Kiambu Road,4.0,4.0,1.0,70000
2634,Nairobi,Lavington,3.0,,1.0,320000
2635,Westlands,Brookside,3.0,2.0,1.0,300000
2636,Nairobi,Kilimani,3.0,2.0,1.0,100000
2637,Nairobi,Lavington,2.0,2.0,1.0,65000
2638,Nairobi,Kileleshwa,4.0,4.0,1.0,200000
2639,Westlands,Brookside,3.0,3.0,1.0,180000
2640,Nairobi,Kileleshwa,0.0,1.0,1.0,95000
2641,Nairobi,Kilimani,3.0,4.0,1.0,85000
2642,Nairobi,Dennis Pritt,1.0,2.0,1.0,135000
2643,Westlands,Rhapta Road,2.0,2.0,1.0,85000
2644,Nairobi,Kileleshwa,2.0,2.0,1.0,65000
2645,Kikuyu,Kikuyu Town,3.0,2.0,1.0,50000
2646,Nairobi,Lavington,4.0,5.0,1.0,140000
2647,Westlands,Westlands Area,3.0,3.0,1.0,280000
2648,Nyali,Nyali Area,3.0,3.0,1.0,130000
2649,Kikuyu,Gikambura,3.0,2.0,1.0,35000
2650,Nairobi,Kileleshwa,2.0,2.0,1.0,150000
2651,Nairobi,Kileleshwa,3.0,4.0,1.0,130000
2652,Nairobi,Kileleshwa,4.0,5.0,1.0,160000
2653,Nairobi,Kileleshwa,2.0,3.0,1.0,7000
2654,Westlands,Riverside,1.0,1.0,1.0,220000
2655,Westlands,Riverside,1.0,1.0,1.0,230000
2656,Westlands,Spring Valley,2.0,4.0,1.0,220000
2657,Nairobi,Kileleshwa,2.0,,1.0,160000
2658,Nairobi,Valley Arcade,4.0,3.0,1.0,240000
2659,Nairobi,Dennis Pritt,2.0,2.0,1.0,230000
2660,Westlands,Rhapta Road,1.0,1.0,1.0,150000
2661,Nairobi,Lavington,3.0,2.0,1.0,100000
2662,Westlands,Kitisuru,2.0,2.0,1.0,80000
2663,Nairobi,Kilimani,2.0,2.0,1.0,250000
2664,Nairobi,Lavington,4.0,4.0,1.0,280000
2665,Nairobi,Langata,3.0,2.0,1.0,55000
2666,Nairobi,Kileleshwa,3.0,3.0,1.0,130000
2667,Nairobi,Lavington,3.0,4.0,1.0,170000
2668,Westlands,Riverside,3.0,3.0,1.0,220000
2669,Westlands,Rhapta Road,2.0,2.0,1.0,100000
2670,Westlands,Waiyaki Way,3.0,3.0,1.0,70000
2671,Nairobi,Ngong Road,3.0,2.0,1.0,60000
2672,Nairobi,Naivasha Road,1.0,1.0,1.0,40000
2673,Westlands,Runda,1.0,1.0,1.0,90000
2674,Westlands,Waiyaki Way,3.0,3.0,1.0,80000
2675,Westlands,Runda,2.0,2.0,1.0,180000
2676,Nairobi,Ngong Road,2.0,2.0,1.0,55000
2677,Westlands,Westlands Area,1.0,1.0,1.0,160000
2678,Westlands,Rhapta Road,2.0,2.0,1.0,180000
2679,Westlands,Parklands,3.0,3.0,1.0,2400
2680,Westlands,Riverside,4.0,3.0,1.0,200000
2681,Westlands,Riverside,2.0,2.0,1.0,2000
2682,Kiambu County,Ruiru,3.0,4.0,1.0,120000
2683,Kiambu County,Ruiru,2.0,2.0,1.0,52500
2684,Westlands,Runda,1.0,1.0,1.0,90000
2685,Westlands,Riverside,2.0,2.0,1.0,290000
2686,Nairobi,Kilimani,4.0,4.0,1.0,170000
2687,Nairobi,Karen,2.0,1.0,1.0,45000
2688,Westlands,Riverside,3.0,2.0,0.0,75000
2689,Nairobi,Muthaiga,4.0,3.0,1.0,400000
2690,Nairobi,Lavington,4.0,4.0,1.0,130000
2691,Westlands,Riverside,1.0,2.0,1.0,150000
2692,Westlands,Riverside,2.0,2.0,1.0,200000
2693,Westlands,Rhapta Road,2.0,2.0,1.0,155000
2694,Nairobi,Lavington,3.0,2.0,1.0,165000
2695,Nairobi,Lavington,1.0,1.0,0.0,32000
2696,Kiambu County,Ruiru,2.0,1.0,,13000
2697,Westlands,Rosslyn,1.0,1.0,1.0,110000
2698,Westlands,Parklands,2.0,2.0,1.0,160000
2699,Nyali,Nyali Area,4.0,,0.0,145000
2700,Nairobi,Uthiru,2.0,2.0,0.0,38000
2701,Westlands,Runda,2.0,2.0,1.0,100000
2702,Nyali,Nyali Area,3.0,2.0,1.0,110000
2703,Kiambu County,Ruiru,2.0,2.0,1.0,52000
2704,Nyali,Nyali Area,2.0,2.0,1.0,7000
2705,Westlands,Waiyaki Way,2.0,2.0,1.0,180000
2706,Nairobi,Kilimani,4.0,3.0,0.0,90000
2707,Westlands,Runda,1.0,2.0,1.0,145000
2708,Westlands,Westlands Area,2.0,3.0,1.0,230000
2709,Westlands,Kitisuru,1.0,1.0,1.0,23000
2710,Westlands,Runda,2.0,2.0,1.0,160000
2711,Nairobi,Ridgeways,2.0,2.0,1.0,100000
2712,Westlands,Gigiri,1.0,1.0,1.0,100000
2713,Nairobi,Lavington,3.0,3.0,1.0,140000
2714,Kajiado County,Kisaju,1.0,1.0,1.0,18000
2715,Nyali,Nyali Area,3.0,2.0,1.0,10000
2716,Westlands,Lower Kabete,2.0,2.0,1.0,250000
2717,Nairobi,Kileleshwa,3.0,3.0,1.0,170000
2718,Nairobi,Upper Hill,2.0,2.0,1.0,150000
2719,Westlands,Waiyaki Way,1.0,1.0,1.0,18000
2720,Nairobi,Uthiru,2.0,2.0,1.0,45000
2721,Nyali,Nyali Area,2.0,2.0,1.0,170000
2722,Nyali,Nyali Area,2.0,,1.0,7000
2723,Mombasa,Bamburi,1.0,,1.0,3000
2724,Nyali,Nyali Area,3.0,,1.0,88000
2725,Nyali,Nyali Area,3.0,,1.0,180000
2726,Nyali,Nyali Area,1.0,1.0,1.0,70000
2727,Nairobi,Kiambu Road,3.0,2.0,1.0,75000
2728,Mombasa,Bamburi,3.0,2.0,1.0,4500
2729,Nyali,Nyali Area,2.0,2.0,1.0,6000
2730,Kilifi County,Mtwapa,2.0,3.0,1.0,35000
2731,Nairobi,Kiambu Road,2.0,2.0,1.0,50000
2732,Nairobi,Kileleshwa,3.0,3.0,1.0,120000
2733,Westlands,Westlands Area,2.0,2.0,0.0,200000
2734,Westlands,Westlands Area,2.0,2.0,0.0,265000
2735,Westlands,Westlands Area,1.0,1.0,0.0,150000
2736,Westlands,Westlands Area,2.0,2.0,0.0,180000
2737,Westlands,Waiyaki Way,2.0,2.0,0.0,180000
2738,Nairobi,Kileleshwa,1.0,1.0,0.0,220000
2739,Nairobi,Lavington,1.0,1.0,0.0,230000
2740,Nairobi,Kiambu Road,1.0,1.0,1.0,17000
2741,Nairobi,Kileleshwa,3.0,,1.0,80000
2742,Nairobi,Hurlingham,2.0,2.0,0.0,220000
